# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 72 1559 6529 11933 4378
p 2 76 1445 6639 11585 4245
p 2 50 1334 6776 11280 4054
p 2 80 1356 6724 11510 4164
p 2 91 1518 6551 12205 4443
p 2 115 3811 4234 49877 8134
p 2 88 2737 5335 14303 5741
p 2 140 2032 5988 12563 5007
p 2 110 3930 4120 48201 8286
p 2 34 2941 5185 13671 5749
p 2 35 2497 5628 11993 5023
p 2 37 3922 4201 46195 7936
p 2 26 2908 5226 13666 5676
p 2 94 2252 5814 12467 5026
p 2 75 3993 4092 48610 8367
p 2 47 3107 5006 14677 5999
p 2 47 3070 5043 13592 5689
p 2 40 2140 5980 12139 4844
p 2 96 2022 6042 11967 4869
p 2 83 1735 6342 12023 4598
p 2 81 1753 6326 11818 4578
p 2 53 1708 6399 12012 4500
p 2 31 2109 6020 12601 4817
p 2 37 1566 6557 11882 4351
p 2 55 1462 6643 11869 4326
p 2 119 1293 6748 11989 4386
p 2 81 1339 6740 11945 4288
p 2 46 1629 6485 11924 4403
p 2 56 1744 6360 12249 4528
p 2 78 1537 6545 12726 4525
p 2 105 1381 6674 12651 4418
p 2 110 1355 6695 12584 4386
p 2 114 1254 6792 12535 4318
p 2 97 1225 6838 12345 4252
p 2 107 1172 6881 12332 4225
p 2 97 1139 6924 12581 4171
p 2 101 1213 6846 12600 4291
p 2 92 1330 6738 12803 4352
p 2 70 1393 6697 12785 4384
p 2 62 1120 6978 12360 4052
p 2 81 1165 6914 12399 4193
p 2 77 1142 6941 12012 4127
p 2 65 1189 6906 11957 4120
p 2 40 1115 7005 11730 3934
p 2 47 1228 6885 11531 4036
p 2 56 3886 4218 17209 6723
p 2 48 3135 4977 13606 5779
p 2 57 2259 5844 12320 4954
p 2 48 1922 6190 11936 4655
p 2 71 1765 6324 12288 4593
i 2 8160 0 0 154668 29260
p 2 0 3136 5024 4725 3958
p 2 0 2877 5283 3873 3635
p 2 282 4671 3207 108766 11146
p 2 0 3261 4899 6889 4240
p 2 0 1823 6337 3395 2746
p 2 38 4582 3540 74528 8647
p 2 0 2924 5236 6690 3960
p 2 0 2201 5959 3827 3108
p 2 46 4481 3633 72461 8463
p 2 0 2931 5229 6467 3932
p 2 0 1904 6256 3390 2861
p 2 104 4033 4023 93954 9217
p 2 0 2830 5330 6502 3853
p 2 0 1739 6421 3368 2754
p 2 15 4159 3986 70195 7893
p 2 0 2781 5379 6502 3891
p 2 0 1752 6408 3282 2725
p 2 31 3869 4260 70911 7991
p 2 0 2850 5310 6683 3980
p 2 0 1692 6468 3291 2683
p 2 64 4026 4070 76625 8118
p 2 0 2808 5352 6463 3860
p 2 0 1716 6444 3299 2699
p 2 18 3645 4497 63964 6962
p 2 0 2538 5622 6168 3616
p 2 0 1496 6664 3073 2502
p 2 27 3790 4343 64976 7094
p 2 0 2521 5639 6168 3595
p 2 0 1417 6743 2920 2410
p 2 190 3927 4043 92575 9435
p 2 0 2773 5387 6766 4113
p 2 0 1840 6320 3424 2828
p 2 23 4147 3990 73337 7977
p 2 0 2738 5422 6363 3824
p 2 0 1784 6376 3323 2767
p 2 39 3845 4276 69995 7614
p 2 0 2746 5414 6443 3813
p 2 0 1679 6481 3262 2661
p 2 138 4043 3979 94534 9470
p 2 0 2830 5330 6420 3863
p 2 0 1822 6338 3439 2896
p 2 33 4225 3902 72246 8180
p 2 0 4365 3795 9977 5558
p 2 0 3124 5036 4980 3972
p 2 27 4785 3348 75763 8653
p 2 0 3140 5020 6875 4185
p 2 0 2070 6090 3613 2987
p 2 35 3985 4140 73029 7940
p 2 0 2763 5397 6618 3913
p 2 0 1894 6266 3595 2872
p 2 4 4075 4081 58953 7075
p 2 0 2658 5502 6238 3711
p 2 0 1542 6618 3000 2515
p 2 4 3783 4373 57311 6818
p 2 0 2624 5536 6227 3687
p 2 0 1503 6657 3042 2480
p 2 285 3953 3922 106746 10426
p 2 0 2983 5177 6557 4004
p 2 0 1801 6359 3219 2677
p 2 32 4097 4031 73070 8186
p 2 0 2884 5276 6411 3893
p 2 0 1886 6274 3518 2882
p 2 36 4430 3694 73386 8346
p 2 0 2898 5262 6419 3918
p 2 0 2037 6123 3464 2937
p 2 105 4083 3972 95037 9278
p 2 0 2878 5282 6756 4119
p 2 0 1855 6305 3418 2839
p 2 16 3993 4151 69199 7756
p 2 0 2649 5511 6397 3767
p 2 0 1943 6217 3801 2908
p 2 29 4183 3948 71321 8191
p 2 0 2933 5227 6765 4083
p 2 0 1568 6592 3157 2599
p 2 35 3909 4216 72714 7862
p 2 0 2741 5419 6416 3807
p 2 0 1836 6324 3443 2831
p 2 3 3805 4352 59085 6848
p 2 0 2591 5569 6315 3676
p 2 0 1462 6698 2931 2435
p 2 5 3636 4519 57240 6692
p 2 0 2447 5713 5985 3504
p 2 0 1568 6592 3053 2532
p 2 289 3848 4023 106824 10340
p 2 0 2758 5402 6408 3850
p 2 0 1950 6210 3249 2787
p 2 30 4160 3970 73737 8179
p 2 0 3030 5130 6576 4044
p 2 0 1781 6379 3365 2762
p 2 41 4625 3494 74315 8592
p 2 0 4658 3502 10309 5820
p 2 0 3093 5067 4781 3921
p 2 109 4899 3152 95184 9999
p 2 0 3172 4988 7075 4371
p 2 0 2464 5696 4079 3347
p 2 16 4443 3701 69586 8081
p 2 0 3066 5094 6861 4150
p 2 0 1919 6241 3417 2829
p 2 30 4157 3973 71102 8270
p 2 0 2984 5176 6643 4050
p 2 0 1834 6326 3470 2814
p 2 211 4367 3582 92528 9765
p 2 0 3157 5003 6707 4129
p 2 0 1986 6174 3459 2922
p 2 19 4226 3915 68126 7894
p 2 0 3109 5051 6817 4150
p 2 0 1866 6294 3467 2841
p 2 11 4337 3812 64983 7827
p 2 0 2925 5235 6594 4006
p 2 0 1797 6363 3316 2748
p 2 62 3315 4783 51436 6564
p 2 0 2308 5852 5186 3310
p 2 0 1865 6295 3524 2811
p 2 7 3289 4864 42155 5797
p 2 0 2151 6009 4885 3172
p 2 0 1337 6823 2717 2290
p 2 8 3156 4996 43157 5733
p 2 0 2098 6062 5007 3131
p 2 0 2544 5616 5023 3422
p 2 0 1391 6769 2894 2354
p 2 0 916 7244 2181 1922
p 2 0 661 7499 1838 1678
p 2 0 478 7682 1683 1533
p 2 0 287 7873 1425 1358
p 2 0 320 7840 1591 1402
p 2 0 1375 6785 3758 2373
p 2 0 881 7279 2099 1871
p 2 0 391 7769 1551 1452
p 2 0 351 7809 1517 1420
p 2 0 1240 6920 3464 2222
p 2 0 712 7448 1961 1726
i 2 8160 0 0 206694 28318
p 2 2 2438 5720 8839 3464
p 2 0 1843 6317 7379 2835
p 2 4 899 7257 6538 2088
p 2 2 976 7182 6840 2152
p 2 12 597 7551 6547 1847
p 2 6 1242 6912 8067 2442
p 2 0 3751 4409 13735 4844
p 2 1 2354 5805 9382 3353
p 2 1 1486 6673 7844 2542
p 2 2 918 7240 7239 2102
p 2 0 897 7263 7548 2067
p 2 0 1348 6812 8253 2477
p 2 1 801 7358 7138 1977
p 2 4 579 7577 6722 1774
p 2 1 500 7659 6636 1706
p 2 1 703 7456 6709 1893
p 2 0 553 7607 6431 1752
p 2 0 533 7627 6273 1731
p 2 0 889 7271 7058 2054
p 2 6 1062 7092 7387 2237
p 2 0 965 7195 6612 2049
p 2 0 501 7659 6088 1703
p 2 2 461 7697 6035 1669
p 2 3 401 7756 5879 1625
p 2 1 574 7585 6251 1779
p 2 0 409 7751 6060 1637
p 2 1 366 7793 6048 1580
p 2 2 838 7320 6807 2015
p 2 4 1009 7147 7133 2174
p 2 5 562 7593 6514 1787
p 2 1 452 7707 6539 1674
p 2 5 422 7733 6551 1637
p 2 8 361 7791 6507 1606
p 2 3 519 7638 6917 1735
p 2 0 455 7705 6610 1651
p 2 1 393 7766 6574 1609
p 2 2 663 7495 7134 1856
p 2 2 737 7421 7242 1912
p 2 2 520 7638 6526 1731
p 2 0 438 7722 6377 1638
p 2 2 416 7742 6282 1623
p 2 1 383 7776 6186 1582
p 2 2 782 7376 6538 1861
p 2 0 421 7739 6030 1618
p 2 0 414 7746 5945 1625
p 2 0 656 7504 6281 1834
p 2 3 727 7430 6474 1909
p 2 0 417 7743 5828 1629
p 2 1 387 7772 5879 1613
p 2 0 331 7829 5898 1563
p 2 1 398 7761 5944 1607
p 2 5 683 7472 6173 1781
p 2 6 328 7826 6099 1570
p 2 6 620 7534 6744 1823
p 2 1 3153 5006 11991 4187
p 2 4 1670 6486 8896 2844
p 2 1 1009 7150 7437 2207
p 2 0 756 7404 6592 1928
p 2 0 827 7333 6807 2010
p 2 2 889 7269 7007 2077
p 2 0 714 7446 6457 1896
p 2 4 625 7531 6414 1832
p 2 3 522 7635 5926 1735
p 2 5 934 7221 6283 2029
p 2 9 450 7701 6080 1714
p 2 3 1050 7107 6774 2128
p 2 2 723 7435 6638 1925
p 2 0 439 7721 6094 1660
p 2 1 804 7355 6385 1870
p 2 0 374 7786 6005 1596
p 2 2 425 7733 6220 1628
p 2 11 321 7828 6067 1581
p 2 0 324 7836 5960 1542
p 2 1 488 7671 6245 1704
i 2 8160 0 0 161901 28522
p 2 1 3282 4877 6962 4241
p 2 0 2680 5480 5410 3571
p 2 0 1337 6823 4045 2408
p 2 0 1132 7028 3806 2187
p 2 1 640 7519 3504 1770
p 2 1 700 7459 3664 1817
p 2 0 572 7588 3298 1702
p 2 0 370 7790 3076 1499
p 2 1 765 7394 3912 1876
p 2 0 1129 7031 4261 2192
p 2 0 869 7291 3526 1940
p 2 0 510 7650 3210 1636
p 2 0 405 7755 3144 1541
p 2 0 350 7810 3022 1492
p 2 0 441 7719 3126 1571
p 2 2 341 7817 3009 1491
p 2 0 313 7847 2976 1464
p 2 0 704 7456 3449 1815
p 2 0 979 7181 3840 2083
p 2 1 554 7605 3279 1704
p 2 1 521 7638 3081 1665
p 2 0 418 7742 3006 1556
p 2 0 351 7809 2842 1509
p 2 0 398 7762 2875 1552
p 2 3 420 7737 2858 1576
p 2 0 311 7849 2788 1483
p 2 1 537 7622 3219 1674
p 2 0 3712 4448 9557 4800
p 2 0 2400 5760 5961 3401
p 2 1 1439 6720 4449 2511
p 2 0 1072 7088 3932 2155
p 2 1 919 7240 3882 2021
p 2 0 1232 6928 4428 2285
p 2 0 695 7465 3465 1792
p 2 0 570 7590 3271 1686
p 2 0 430 7730 3052 1550
p 2 0 514 7646 3302 1625
p 2 1 399 7760 3179 1529
p 2 0 570 7590 3458 1685
p 2 0 672 7488 3644 1778
p 2 0 609 7551 3370 1727
p 2 0 412 7748 3220 1559
p 2 0 358 7802 2933 1488
p 2 0 254 7906 2772 1395
p 2 0 399 7761 2982 1531
p 2 1 240 7919 2815 1413
p 2 5 365 7790 3024 1539
i 2 8160 0 0 224043 30060
p 2 41 3107 5012 22025 5257
p 2 57 2653 5450 21100 4711
p 2 38 1653 6469 20068 3772
p 2 43 1540 6577 19969 3693
p 2 32 1129 6999 19293 3250
p 2 46 1637 6477 19962 3758
p 2 40 1670 6450 19651 3765
p 2 29 1269 6862 18142 3337
p 2 15 1090 7055 17258 3154
p 2 13 1016 7131 16994 3048
p 2 48 1097 7015 16754 3222
p 2 16 999 7145 16469 3057
p 2 12 861 7287 16011 2890
p 2 32 1359 6769 17018 3398
p 2 61 1533 6566 17963 3648
p 2 31 1148 6981 17281 3243
p 2 17 1021 7122 17406 3041
p 2 18 941 7201 17177 2955
p 2 17 1023 7120 17183 3070
p 2 14 914 7232 17035 2979
p 2 34 1091 7035 17754 3188
p 2 15 1316 6829 18359 3358
p 2 30 1071 7059 18504 3158
p 2 109 853 7198 18808 3159
p 2 49 1042 7069 19108 3213
p 2 37 923 7200 18839 3083
p 2 34 1254 6872 19376 3335
p 2 52 3446 4662 24116 5611
p 2 32 2509 5619 21524 4575
p 2 37 1754 6369 20094 3870
p 2 36 1296 6828 19133 3457
p 2 30 1245 6885 18688 3342
p 2 34 1067 7059 17903 3165
p 2 27 1368 6765 18287 3451
p 2 18 1642 6500 18169 3635
p 2 16 1167 6977 17196 3226
p 2 15 1036 7109 16774 3125
p 2 12 1003 7145 16994 3060
p 2 31 862 7267 16848 2990
p 2 22 986 7152 17114 3079
p 2 10 979 7171 16821 3057
p 2 14 879 7267 16650 2953
p 2 20 1118 7022 16863 3172
p 2 49 1247 6864 17222 3380
p 2 63 1029 7068 17281 3228
p 2 28 980 7152 17481 3084
p 2 43 887 7230 17952 3030
p 2 61 816 7283 18502 3039
p 2 38 878 7244 18239 3060
p 2 38 853 7269 18195 3000
p 2 37 851 7272 18058 2976
p 2 27 1193 6940 18251 3249
p 2 30 1407 6723 18728 3483
p 2 34 1307 6819 18538 3395
p 2 44 1093 7023 17877 3220
p 2 68 942 7150 17506 3184
p 2 53 982 7125 17125 3155
p 2 26 874 7260 16688 2944
p 2 16 1100 7044 16833 3159
p 2 10 1125 7025 16792 3138
p 2 14 1010 7136 16251 3025
p 2 12 898 7250 16323 2927
p 2 61 904 7195 16624 3081
p 2 32 869 7259 16623 2975
p 2 19 1055 7086 16938 3108
p 2 19 1057 7084 17773 3150
p 2 52 989 7119 17854 3217
p 2 64 869 7227 17776 3118
p 2 65 815 7280 17810 3041
p 2 11 807 7342 17443 2848
p 2 20 857 7283 17745 2927
p 2 22 806 7332 17503 2884
p 2 20 793 7347 17533 2899
p 2 50 961 7149 18251 3123
p 2 45 1659 6456 19410 3764
p 2 19 2673 5468 20812 4647
p 2 27 1913 6220 19057 3936
p 2 27 1538 6595 18590 3579
p 2 32 1280 6848 18199 3398
p 2 27 1135 6998 17833 3216
p 2 31 1325 6804 18410 3387
p 2 33 1290 6837 18605 3361
p 2 42 1093 7025 18951 3255
p 2 32 919 7209 19238 3100
p 2 42 869 7249 19490 3059
p 2 32 831 7297 19542 2993
p 2 44 897 7219 19549 3112
p 2 35 875 7250 19461 2997
p 2 34 833 7293 19428 3022
p 2 29 1085 7046 19386 3233
p 2 40 1261 6859 19394 3409
p 2 16 963 7181 18786 3071
p 2 16 886 7258 18375 3009
p 2 9 814 7337 18171 2904
p 2 37 749 7374 17655 2918
p 2 22 837 7301 18326 2930
p 2 22 865 7273 17352 2962
p 2 21 809 7330 17179 2892
p 2 15 953 7192 18967 3034
p 2 19 1083 7058 17796 3162
p 2 31 940 7189 17364 3039
p 2 21 865 7274 19752 3020
p 2 30 820 7310 18003 2944
p 2 24 811 7325 18407 2953
p 2 46 846 7268 20628 3068
p 2 77 1156 6927 19981 3414
p 2 45 1213 6902 20193 3377
p 2 45 922 7193 20455 3180
p 2 38 847 7275 19382 3086
p 2 39 864 7257 18977 3095
i 2 8160 0 0 93335 26334
p 2 0 3598 4562 4893 4112
p 2 0 2788 5372 3810 3406
p 2 0 1511 6649 2591 2348
p 2 0 1137 7023 2240 2051
p 2 0 775 7385 1895 1736
p 2 0 626 7534 1763 1629
p 2 0 779 7381 1858 1744
p 2 0 376 7784 1461 1407
p 2 0 768 7392 2127 1762
p 2 0 787 7373 2087 1794
p 2 0 1486 6674 2560 2296
p 2 0 1072 7088 2120 1970
p 2 0 3035 5125 5197 3725
p 2 0 2688 5472 3950 3331
p 2 0 2096 6064 3125 2826
p 2 0 1604 6556 2597 2386
p 2 0 1124 7036 2173 2021
p 2 0 697 7463 1776 1668
p 2 0 1123 7037 2122 1995
p 2 0 899 7261 1896 1789
p 2 0 849 7311 1838 1767
p 2 0 1385 6775 2497 2202
p 2 0 1630 6530 2684 2400
p 2 0 732 7428 1807 1695
p 2 0 1070 7090 2025 1936
p 2 0 503 7657 1584 1513
p 2 0 661 7499 1686 1621
p 2 0 368 7792 1489 1406
p 2 0 863 7297 1840 1768
p 2 0 372 7788 1463 1408
p 2 0 686 7474 1866 1663
p 2 0 502 7658 1660 1528
p 2 0 1058 7102 2022 1931
p 2 0 549 7611 1614 1534
p 2 0 787 7373 1796 1722
p 2 0 374 7786 1461 1401
p 2 0 466 7694 1525 1476
p 2 0 321 7839 1431 1366
p 2 197 1166 6797 8481 3416
p 2 0 1128 7032 2236 2042
p 2 0 1151 7009 2232 2061
p 2 759 1355 6046 20187 6549
p 2 0 1574 6586 2911 2479
p 2 0 1175 6985 2310 2105
i 2 8160 0 0 103579 27460
p 2 0 3096 5064 4264 3710
p 2 0 3061 5099 4132 3689
p 2 1835 2473 3852 35627 12213
p 2 0 2312 5848 3696 3186
p 2 0 1639 6521 2810 2525
p 2 2068 2262 3830 38663 13312
p 2 0 2433 5727 4045 3471
p 2 0 2140 6020 3177 2910
i 2 8160 0 0 86843 26973
p 2 0 2897 5263 4092 3532
p 2 0 2782 5378 3713 3435
i 2 8160 0 0 77948 26424
p 2 0 2836 5324 4044 3493
p 2 0 2679 5481 3692 3352
i 2 8160 0 0 79021 26566
p 2 0 3692 4468 6152 4427
p 2 0 2999 5161 4058 3579
i 2 8160 0 0 101642 26736
p 2 0 2831 5329 4195 3532
p 2 0 2742 5418 3641 3375
p 2 2567 3527 2066 91976 17924
p 2 0 3515 4645 5694 4496
p 2 0 2364 5796 3457 3069
i 2 8160 0 0 103503 26593
p 2 0 2369 5791 3548 3137
p 2 0 2658 5502 3854 3397
i 2 8160 0 0 103911 26512
p 2 0 2668 5492 3934 3416
p 2 0 2325 5835 3404 3104
i 2 8160 0 0 110143 26800
p 2 0 2356 5804 3827 3193
p 2 0 2251 5909 3295 3034
p 2 1948 2630 3582 63856 13427
p 2 0 2667 5493 4204 3425
p 2 0 1955 6205 3127 2791
p 2 1223 2597 4340 53222 10722
p 2 0 2640 5520 4430 3496
p 2 0 2215 5945 3470 2992
p 2 1048 2776 4336 49075 10143
p 2 0 2428 5732 4124 3296
p 2 0 1770 6390 2911 2648
p 2 0 1109 7051 2166 2044
p 2 0 1122 7038 2250 2067
p 2 0 628 7532 1738 1636
p 2 0 678 7482 1766 1688
p 2 0 931 7229 2190 1884
p 2 0 1481 6679 2852 2361
p 2 0 719 7441 1903 1728
p 2 0 714 7446 1845 1706
p 2 0 440 7720 1558 1472
p 2 0 401 7759 1517 1437
p 2 0 350 7810 1554 1410
p 2 0 457 7703 1574 1486
p 2 0 272 7888 1429 1339
p 2 0 596 7564 1880 1609
p 2 0 613 7547 2021 1650
p 2 0 870 7290 1941 1821
p 2 0 414 7746 1551 1455
p 2 0 518 7642 1645 1538
p 2 0 244 7916 1416 1320
p 2 0 444 7716 1570 1476
p 2 0 275 7885 1406 1335
p 2 0 577 7583 1789 1591
p 2 0 3076 5084 5630 3837
p 2 0 2771 5389 4560 3524
p 2 0 1862 6298 3114 2671
p 2 0 1477 6683 2590 2340
p 2 0 1222 6938 2594 2144
p 2 0 1353 6807 2759 2267
p 2 0 699 7461 1818 1679
p 2 0 650 7510 1745 1640
p 2 0 336 7824 1453 1380
p 2 0 549 7611 1677 1559
p 2 0 262 7898 1400 1328
p 2 0 514 7646 1745 1532
p 2 0 579 7581 1888 1597
p 2 0 633 7527 1713 1628
p 2 0 303 7857 1432 1364
p 2 0 419 7741 1493 1451
p 2 0 192 7968 1299 1263
p 2 0 335 7825 1445 1372
p 2 0 144 8016 1261 1228
p 2 0 283 7877 1367 1331
p 2 0 434 7726 1599 1462
p 2 0 682 7478 1868 1666
p 2 0 319 7841 1439 1369
p 2 0 375 7785 1463 1416
p 2 0 210 7950 1328 1280
p 2 0 309 7851 1394 1358
p 2 0 116 8044 1232 1203
p 2 0 155 8005 1268 1243
p 2 0 262 7898 1431 1332
p 2 0 478 7682 1658 1512
p 2 0 225 7935 1329 1288
p 2 0 285 7875 1393 1346
p 2 0 111 8049 1234 1200
p 2 0 189 7971 1294 1263
p 2 0 101 8059 1214 1187
p 2 0 228 7932 1330 1291
p 2 0 92 8068 1224 1183
p 2 0 266 7894 1421 1319
p 2 0 257 7903 1388 1312
p 2 0 373 7787 1467 1413
p 2 0 180 7980 1283 1256
p 2 0 236 7924 1344 1304
p 2 0 155 8005 1283 1235
p 2 0 175 7985 1274 1252
p 2 0 105 8055 1238 1193
p 2 0 178 7982 1282 1254
p 2 0 264 7896 1376 1322
i 2 8160 0 0 134119 28052
p 2 0 5682 2478 11272 6859
p 2 0 4190 3970 6622 4998
p 2 0 2614 5546 4898 3585
p 2 0 2267 5893 4542 3274
p 2 0 1884 6276 4495 2961
p 2 0 2530 5630 5600 3583
p 2 0 2167 5993 4714 3210
p 2 0 1649 6511 3982 2752
p 2 0 1860 6300 4444 2946
p 2 0 1581 6579 3842 2662
p 2 0 1815 6345 4483 2901
p 2 0 2159 6001 5032 3237
p 2 0 2021 6139 4473 3070
p 2 0 1612 6548 3825 2697
p 2 0 1767 6393 4111 2839
p 2 0 1611 6549 3778 2665
p 2 0 1786 6374 4289 2859
p 2 0 2074 6086 4722 3131
p 2 0 1995 6165 4287 3031
p 2 0 1633 6527 3902 2702
p 2 0 1776 6384 4183 2861
p 2 0 1466 6694 3696 2550
p 2 0 1772 6388 4406 2858
p 2 0 1991 6169 4788 3076
p 2 0 1879 6281 4165 2951
p 2 0 1608 6552 3885 2694
p 2 0 1679 6481 3992 2763
p 2 0 1520 6640 3777 2602
p 2 0 1726 6434 4253 2838
p 2 0 1940 6220 4577 3018
p 2 0 1886 6274 4244 2964
p 2 0 1696 6464 4025 2769
p 2 0 1738 6422 4192 2853
p 2 0 1607 6553 4026 2693
p 2 0 1899 6261 4638 3017
p 2 0 2054 6106 4750 3133
p 2 0 2066 6094 4536 3134
p 2 0 1748 6412 4054 2811
p 2 0 1907 6253 4257 2986
p 2 0 1742 6418 4179 2823
p 2 0 2013 6147 4777 3115
p 2 0 2087 6073 4947 3160
p 2 0 2000 6160 4518 3092
p 2 0 1865 6295 4587 2966
p 2 0 2015 6145 4849 3120
p 2 0 2063 6097 5056 3166
p 2 0 2229 5931 4945 3320
p 2 0 2092 6068 4549 3156
p 2 0 4573 3587 9715 5721
p 2 0 3233 4927 5734 4174
p 2 0 2496 5664 5186 3546
p 2 0 1860 6300 4172 2932
p 2 0 1817 6343 4220 2905
p 2 0 1660 6500 4188 2755
p 2 0 1936 6224 4677 3047
p 2 0 2237 5923 5021 3304
p 2 0 2032 6128 4539 3125
p 2 0 1741 6419 4315 2848
p 2 0 1662 6498 4175 2796
i 2 8160 0 0 139792 28275
p 2 0 2602 5558 4310 3473
p 2 0 2624 5536 3745 3387
p 2 0 982 7178 2146 1962
p 2 0 925 7235 2061 1919
p 2 0 372 7788 1558 1441
p 2 0 300 7860 1423 1367
p 2 0 136 8024 1287 1232
p 2 0 463 7697 1696 1511
p 2 0 986 7174 2532 1996
p 2 0 707 7453 1849 1708
p 2 0 371 7789 1499 1416
p 2 0 240 7920 1382 1315
p 2 0 182 7978 1349 1267
p 2 0 130 8030 1287 1228
p 2 0 204 7956 1423 1287
p 2 0 621 7539 2018 1662
p 2 0 511 7649 1653 1539
p 2 0 290 7870 1439 1362
p 2 0 192 7968 1339 1278
p 2 0 172 7988 1293 1250
p 2 0 248 7912 1348 1295
p 2 0 91 8069 1232 1186
p 2 0 85 8075 1215 1180
p 2 0 276 7884 1443 1339
p 2 0 498 7662 1860 1554
p 2 0 337 7823 1525 1407
p 2 0 161 7999 1306 1251
p 2 0 132 8028 1260 1222
p 2 0 92 8068 1217 1185
p 2 0 96 8064 1231 1191
p 2 0 69 8091 1188 1165
p 2 0 73 8087 1189 1167
p 2 0 139 8021 1298 1227
p 2 0 413 7747 1752 1477
p 2 0 507 7653 1786 1557
p 2 0 660 7500 1886 1680
p 2 0 2709 5451 5269 3587
p 2 0 2257 5903 4010 3080
p 2 0 1207 6953 2419 2146
p 2 0 767 7393 1904 1759
p 2 0 345 7815 1480 1402
p 2 0 320 7840 1465 1383
p 2 0 185 7975 1313 1262
p 2 0 273 7887 1395 1332
p 2 0 512 7648 1876 1566
p 2 0 434 7726 1527 1457
p 2 0 161 7999 1297 1250
p 2 0 207 7953 1319 1274
p 2 0 106 8054 1220 1196
p 2 0 93 8067 1217 1186
p 2 0 127 8033 1241 1208
p 2 0 60 8100 1185 1160
p 2 0 76 8084 1219 1174
i 2 8160 0 0 124096 27666
p 2 0 2186 5974 3922 3066
p 2 0 1880 6280 2988 2714
p 2 0 727 7433 1855 1728
p 2 0 621 7539 1749 1632
p 2 0 202 7958 1292 1270
p 2 0 202 7958 1329 1275
p 2 0 97 8063 1197 1183
p 2 0 56 8104 1157 1153
p 2 0 115 8045 1286 1208
p 2 0 668 7492 2044 1693
p 2 0 329 7831 1458 1388
p 2 0 159 8001 1264 1234
p 2 0 92 8068 1211 1186
p 2 0 45 8115 1156 1146
p 2 0 93 8067 1204 1177
p 2 0 39 8121 1148 1138
p 2 0 48 8112 1156 1147
p 2 0 152 8008 1311 1235
p 2 0 502 7658 1836 1549
p 2 0 216 7944 1326 1290
p 2 0 99 8061 1228 1196
p 2 0 59 8101 1181 1161
p 2 0 31 8129 1145 1134
p 2 0 57 8103 1181 1156
p 2 0 41 8119 1156 1138
p 2 0 27 8133 1140 1129
p 2 0 75 8085 1219 1170
p 2 0 146 8014 1257 1224
p 2 0 89 8071 1222 1185
i 2 8160 0 0 105516 27097
p 2 0 3729 4431 6522 4501
p 2 0 2831 5329 3854 3462
p 2 1127 5510 1523 100338 15393
p 2 0 4495 3665 7352 5458
p 2 0 2853 5307 4071 3478
p 2 111 6488 1561 55579 11098
p 2 0 4501 3659 7288 5273
p 2 1 3542 4617 5123 4307
p 2 109 6617 1434 53580 11213
p 2 0 4881 3279 7325 5488
p 2 0 3176 4984 4348 3783
p 2 4 6132 2024 51803 9104
p 2 0 4124 4036 7433 5042
p 2 0 3675 4485 5904 4354
p 2 0 2415 5745 3810 3218
p 2 0 1841 6319 3026 2681
p 2 0 1063 7097 2175 2004
p 2 0 946 7214 2104 1906
p 2 0 621 7539 1728 1635
p 2 0 780 7380 1974 1760
p 2 0 1530 6630 3512 2444
p 2 0 980 7180 2161 1933
p 2 0 500 7660 1637 1536
p 2 0 513 7647 1607 1526
p 2 0 294 7866 1376 1346
p 2 0 299 7861 1404 1346
p 2 0 271 7889 1356 1323
p 2 0 178 7982 1307 1258
p 2 0 156 8004 1296 1241
i 2 8160 0 0 107383 27082
p 2 0 3188 4972 6099 4395
p 2 0 3412 4748 6154 4339
p 2 0 2742 5418 5844 3770
p 2 0 2919 5241 6255 3938
p 2 0 2932 5228 6279 3954
p 2 0 3253 4907 7038 4257
p 2 0 3689 4471 7618 4669
p 2 0 3474 4686 7379 4496
p 2 0 3549 4611 7408 4564
p 2 0 3243 4917 6816 4273
p 2 0 3445 4715 7038 4491
p 2 0 3311 4849 7084 4389
p 2 0 3537 4623 7496 4607
p 2 0 3667 4493 7755 4738
p 2 0 3660 4500 7121 4686
p 2 0 3582 4578 7261 4620
p 2 0 3503 4657 6742 4525
p 2 0 3736 4424 7252 4722
p 2 0 5784 2376 12528 6989
p 2 0 4211 3949 7389 5143
p 2 0 3562 4598 6907 4513
p 2 0 3139 5021 6342 4144
p 2 0 2866 5294 6292 3932
i 2 8160 0 0 187176 29528
p 2 0 2903 5257 6599 4106
p 2 1 2297 5862 5135 3281
p 2 1 1301 6858 4153 2380
p 2 0 1108 7052 3876 2177
p 2 1 862 7297 3785 1980
p 2 1 565 7594 3332 1712
p 2 0 439 7721 3133 1574
p 2 0 1036 7124 4124 2110
p 2 1 1246 6913 4345 2311
p 2 0 740 7420 3557 1865
p 2 1 528 7631 3199 1664
p 2 0 415 7745 3124 1559
p 2 0 332 7828 2931 1474
p 2 0 442 7718 3323 1581
p 2 0 426 7734 3109 1564
p 2 1 295 7864 2873 1451
p 2 0 568 7592 3289 1696
p 2 0 982 7178 4072 2078
p 2 0 683 7477 3411 1804
p 2 0 445 7715 3032 1594
p 2 0 334 7826 2879 1494
p 2 0 410 7750 3145 1561
p 2 0 353 7807 2992 1509
p 2 0 323 7837 2918 1480
